id;origen;final;status;reason;distance;duration
33-184;33;184;200;OK;4066.2;684.1
71-189;71;189;200;OK;5787.5;952.8
200-126;200;126;200;OK;5152.2;859.1
33-189;33;189;200;OK;5304.7;886.8
189-149;189;149;200;OK;5572.0;911.7
2-184;2;184;200;OK;4349.6;715.1
7-184;7;184;200;OK;3478.9;569.2
158-184;158;184;200;OK;4190.3;695.7
99-184;99;184;200;OK;2882.6;471.7
136-184;136;184;200;OK;6172.0;1009.9
184-151;184;151;200;OK;3702.5;605.8
184-16;184;16;200;OK;4281.9;700.6
61-189;61;189;200;OK;5231.2;856.0
200-147;200;147;200;OK;2852.2;485.2
200-137;200;137;200;OK;3994.6;669.6
98-189;98;189;200;OK;3801.7;634.2
190-146;190;146;200;OK;2099.0;347.7
189-167;189;167;200;OK;3558.6;582.3
77-189;77;189;200;OK;3617.1;592.6
62-189;62;189;200;OK;4642.9;759.7
200-53;200;53;200;OK;4226.3;707.6
184-78;184;78;200;OK;3267.6;553.2
200-38;200;38;200;OK;2900.8;519.8
79-184;79;184;200;OK;3176.9;534.0
9-184;9;184;200;OK;2971.8;486.3
85-184;85;184;200;OK;4112.7;684.7
100-184;100;184;200;OK;2498.2;408.8
5-184;5;184;200;OK;3633.7;597.5
114-184;114;184;200;OK;787.1;128.8
189-146;189;146;200;OK;4300.6;705.7
56-184;56;184;200;OK;4472.6;775.6
184-138;184;138;200;OK;4869.9;796.8
189-85;189;85;200;OK;6115.0;1000.6
200-91;200;91;200;OK;2437.5;429.0
200-72;200;72;200;OK;3504.8;589.5
200-76;200;76;200;OK;4513.9;779.5
200-92;200;92;200;OK;2640.8;448.1
200-5;200;5;200;OK;906.5;160.2
211-45;211;45;200;OK;2123.6;421.8
200-121;200;121;200;OK;1523.5;250.9
184-159;184;159;200;OK;3431.3;562.5
162-185;162;185;200;OK;3438.8;576.4
189-73;189;73;200;OK;5439.5;890.1
200-151;200;151;200;OK;2472.2;435.5
90-184;90;184;200;OK;2024.7;331.3
200-133;200;133;200;OK;3881.8;664.8
184-73;184;73;200;OK;3934.0;643.7
200-117;200;117;200;OK;1275.2;210.3
185-74;185;74;200;OK;2983.6;499.6
189-107;189;107;200;OK;3765.5;616.1
184-86;184;86;200;OK;4352.4;712.2
200-65;200;65;200;OK;3332.2;561.3
200-1;200;1;200;OK;2769.2;471.3
200-9;200;9;200;OK;1275.3;224.7
185-172;185;172;200;OK;4901.5;810.5
185-38;185;38;200;OK;4974.0;861.5
185-83;185;83;200;OK;3911.0;648.5
200-163;200;163;200;OK;389.7;79.8
184-1;184;1;200;OK;3966.8;651.3
200-17;200;17;200;OK;1282.3;211.5
190-201;190;201;200;OK;2974.2;486.7
64-201;64;201;200;OK;4263.1;697.6
81-189;81;189;200;OK;4344.9;711.6
111-184;111;184;200;OK;2632.8;430.8
189-93;189;93;200;OK;2945.2;481.9
123-201;123;201;200;OK;2314.1;378.7
201-166;201;166;200;OK;2553.0;417.7
189-129;189;129;200;OK;6915.8;1140.9
200-132;200;132;200;OK;2752.2;465.7
200-139;200;139;200;OK;3608.6;606.5
184-44;184;44;200;OK;4372.9;771.1
3-201;3;201;200;OK;2659.7;435.2
189-48;189;48;200;OK;6435.2;1162.1
200-131;200;131;200;OK;1038.1;171.5
201-83;201;83;200;OK;5185.1;848.4
200-78;200;78;200;OK;4360.5;748.1
75-201;75;201;200;OK;5391.4;882.2
201-6;201;6;200;OK;1416.0;231.7
184-93;184;93;200;OK;1996.6;326.7
17-201;17;201;200;OK;2268.8;371.2
155-201;155;201;200;OK;3314.4;560.1
201-171;201;171;200;OK;3610.1;590.7
44-184;44;184;200;OK;5029.6;877.3
200-15;200;15;200;OK;2224.0;365.5
201-128;201;128;200;OK;5146.1;842.0
7-201;7;201;200;OK;2641.8;432.3
201-75;201;75;200;OK;4469.6;731.4
189-151;189;151;200;OK;4206.7;688.3
200-129;200;129;200;OK;4613.5;780.2
173-184;173;184;200;OK;5020.2;821.4
201-2;201;2;200;OK;3138.6;514.5
103-184;103;184;200;OK;1532.5;250.8
201-67;201;67;200;OK;4467.4;731.0
98-201;98;201;200;OK;2980.1;505.0
123-189;123;189;200;OK;5672.0;928.1
200-79;200;79;200;OK;5040.1;854.9
60-189;60;189;200;OK;5255.3;876.2
184-42;184;42;200;OK;5239.4;880.9
200-103;200;103;200;OK;3132.4;528.6
59-189;59;189;200;OK;4847.9;826.1
1-184;1;184;200;OK;4336.0;711.7
158-211;158;211;200;OK;3183.3;568.3
107-189;107;189;200;OK;3837.7;627.9
184-19;184;19;200;OK;3628.9;601.8
134-184;134;184;200;OK;6472.0;1090.6
163-201;163;201;200;OK;1371.2;224.4
201-163;201;163;200;OK;587.2;96.1
201-18;201;18;200;OK;2325.0;411.4
133-184;133;184;200;OK;6487.2;1074.2
200-69;200;69;200;OK;2869.8;485.6
184-9;184;9;200;OK;2911.1;476.3
74-201;74;201;200;OK;5271.2;868.3
6-184;6;184;200;OK;3616.1;591.7
200-67;200;67;200;OK;4077.7;683.2
131-184;131;184;200;OK;4588.2;750.8
66-201;66;201;200;OK;4930.0;807.1
169-184;169;184;200;OK;3466.2;567.2
189-132;189;132;200;OK;7022.9;1162.8
201-116;201;116;200;OK;2261.9;386.5
47-189;47;189;200;OK;6765.2;1137.5
81-201;81;201;200;OK;6621.4;1107.6
8-184;8;184;200;OK;3349.7;548.1
184-125;184;125;200;OK;5131.0;839.6
200-64;200;64;200;OK;2559.3;434.8
65-211;65;211;200;OK;3008.8;514.5
201-93;201;93;200;OK;2666.4;436.3
189-98;189;98;200;OK;3925.4;654.4
201-86;201;86;200;OK;4133.4;676.3
200-162;200;162;200;OK;2476.6;421.3
126-201;126;201;200;OK;6132.3;1003.4
200-167;200;167;200;OK;1757.3;323.9
200-171;200;171;200;OK;3497.3;588.3
184-148;184;148;200;OK;3362.5;550.2
190-109;190;109;200;OK;1753.1;286.9
201-3;201;3;200;OK;2599.3;469.5
164-201;164;201;200;OK;1802.7;295.0
201-121;201;121;200;OK;2434.8;398.4
184-107;184;107;200;OK;2217.2;362.8
189-136;189;136;200;OK;7602.1;1243.9
184-127;184;127;200;OK;4544.8;743.7
201-108;201;108;200;OK;2307.7;377.6
189-113;189;113;200;OK;4148.7;681.1
184-189;184;189;200;OK;2140.0;350.2
189-35;189;35;200;OK;5871.7;967.9
189-6;189;6;200;OK;4556.2;745.5
74-189;74;189;200;OK;3768.8;623.2
156-201;156;201;200;OK;404.8;66.2
12-201;12;201;200;OK;2236.1;370.2
184-168;184;168;200;OK;4410.8;721.7
44-189;44;189;200;OK;6268.1;1080.0
184-133;184;133;200;OK;5855.1;1013.6
201-79;201;79;200;OK;5423.0;901.5
211-48;211;48;200;OK;2356.2;477.9
184-136;184;136;200;OK;6114.0;1000.4
168-184;168;184;200;OK;4622.4;756.3
18-211;18;211;200;OK;682.6;150.0
78-189;78;189;200;OK;4118.4;704.9
200-7;200;7;200;OK;1454.2;254.0
93-201;93;201;200;OK;3180.5;520.4
84-189;84;189;200;OK;5551.8;920.8
184-113;184;113;200;OK;2643.2;434.8
35-201;35;201;200;OK;3265.0;539.4
166-201;166;201;200;OK;3311.6;541.9
153-189;153;189;200;OK;4633.9;758.2
6-189;6;189;200;OK;4323.0;707.3
189-49;189;49;200;OK;6884.9;1192.2
201-175;201;175;200;OK;4391.9;730.2
201-92;201;92;200;OK;2753.6;450.6
164-189;164;189;200;OK;4366.7;714.5
83-201;83;201;200;OK;6140.5;1004.7
189-172;189;172;200;OK;4178.3;685.7
201-132;201;132;200;OK;3630.3;607.7
184-106;184;106;200;OK;1042.2;170.5
200-84;200;84;200;OK;3800.4;637.9
200-108;200;108;200;OK;2194.9;375.2
8-201;8;201;200;OK;2512.6;411.1
167-189;167;189;200;OK;3481.2;569.6
154-189;154;189;200;OK;4183.8;707.6
200-4;200;4;200;OK;688.9;204.9
120-184;120;184;200;OK;5383.8;880.9
92-201;92;201;200;OK;3389.4;554.6
189-61;189;61;200;OK;5641.9;923.2
107-184;107;184;200;OK;2477.0;405.3
200-12;200;12;200;OK;1114.8;235.9
125-184;125;184;200;OK;5334.1;872.8
121-201;121;201;200;OK;2438.5;399.0
200-101;200;101;200;OK;2937.7;496.7
158-189;158;189;200;OK;4508.3;747.8
200-55;200;55;200;OK;4408.3;737.3
34-184;34;184;200;OK;5041.5;826.5
200-148;200;148;200;OK;3532.6;594.1
201-13;201;13;200;OK;1548.0;253.3
201-154;201;154;200;OK;2019.6;338.4
211-129;211;129;200;OK;3311.8;562.0
201-172;201;172;200;OK;3985.8;652.2
171-201;171;201;200;OK;4349.9;711.8
211-28;211;28;200;OK;1312.5;279.7
200-166;200;166;200;OK;2464.0;419.2
162-189;162;189;200;OK;3095.9;511.8
189-168;189;168;200;OK;5103.2;835.0
200-189;200;189;200;OK;4658.4;778.3
201-157;201;157;200;OK;631.1;103.3
15-201;15;201;200;OK;2152.0;352.1
190-105;190;105;200;OK;2025.9;331.5
201-9;201;9;200;OK;1665.0;272.4
201-118;201;118;200;OK;2038.8;333.6
86-201;86;201;200;OK;4772.0;780.8
108-201;108;201;200;OK;3053.3;499.6
200-52;200;52;200;OK;3821.1;711.5
189-71;189;71;200;OK;5983.8;979.1
110-184;110;184;200;OK;2442.5;399.7
201-101;201;101;200;OK;3327.5;544.5
115-201;115;201;200;OK;3470.5;567.9
201-104;201;104;200;OK;3612.6;601.6
95-184;95;184;200;OK;2346.0;393.5
132-189;132;189;200;OK;6834.6;1135.5
109-201;109;201;200;OK;3001.9;491.2
64-184;64;184;200;OK;2818.4;461.2
201-126;201;126;200;OK;5535.2;905.7
211-123;211;123;200;OK;1184.7;204.6
97-189;97;189;200;OK;3421.0;559.8
201-102;201;102;200;OK;3227.0;538.2
200-104;200;104;200;OK;3499.8;599.2
201-55;201;55;200;OK;4791.3;784.0
201-96;201;96;200;OK;3201.8;527.5
189-131;189;131;200;OK;5478.7;896.5
200-169;200;169;200;OK;916.5;185.0
201-7;201;7;200;OK;2154.6;352.5
189-126;189;126;200;OK;6533.1;1069.4
201-164;201;164;200;OK;1071.3;175.3
65-201;65;201;200;OK;4558.6;745.9
184-4;184;4;200;OK;4240.1;784.4
132-184;132;184;200;OK;6276.4;1044.2
103-201;103;201;200;OK;4172.2;682.7
189-112;189;112;200;OK;3903.5;641.4
200-123;200;123;200;OK;1633.9;269.0
200-42;200;42;200;OK;2953.3;512.9
26-189;26;189;200;OK;5495.0;904.2
59-201;59;201;200;OK;2557.0;449.5
201-16;201;16;200;OK;1849.0;302.5
201-117;201;117;200;OK;2032.5;332.6
201-201;201;201;200;OK;0;0
201-66;201;66;200;OK;3959.0;648.1
189-102;189;102;200;OK;3221.5;537.3
184-103;184;103;200;OK;1189.1;194.6
96-201;96;201;200;OK;4013.9;660.4
184-2;184;2;200;OK;3953.3;647.8
201-149;201;149;200;OK;1215.8;198.9
134-201;134;201;200;OK;5003.4;826.4
50-201;50;201;200;OK;4469.6;763.4
87-201;87;201;200;OK;6722.7;1100.0
200-149;200;149;200;OK;1955.3;336.0
148-189;148;189;200;OK;3357.7;549.4
201-115;201;115;200;OK;2724.9;445.9
200-81;200;81;200;OK;5097.4;850.1
201-95;201;95;200;OK;2898.9;483.9
189-157;189;157;200;OK;4987.2;816.0
189-165;189;165;200;OK;3392.6;562.0
201-159;201;159;200;OK;1289.9;222.2
189-158;189;158;200;OK;4135.3;680.2
184-52;184;52;200;OK;5326.5;885.8
162-201;162;201;200;OK;2631.2;444.1
51-201;51;201;200;OK;4665.4;861.5
201-133;201;133;200;OK;4759.9;806.9
201-1;201;1;200;OK;3152.2;518.0
200-95;200;95;200;OK;2509.2;436.2
184-38;184;38;200;OK;4425.7;763.2
201-4;201;4;200;OK;1567.0;347.0
185-133;185;133;200;OK;6403.4;1111.8
12-189;12;189;200;OK;4627.0;757.1
201-168;201;168;200;OK;1151.6;188.4
185-16;185;16;200;OK;4830.2;798.9
189-46;189;46;200;OK;6150.3;1006.3
108-184;108;184;200;OK;2269.5;371.4
109-184;109;184;200;OK;2617.7;428.3
184-185;184;185;200;OK;1120.2;191.8
213-213;213;213;200;OK;0;0
185-201;185;201;200;OK;5796.4;957.0
185-126;185;126;200;OK;5393.9;891.1
184-82;184;82;200;OK;3329.5;553.7
126-185;126;185;200;OK;6256.7;1032.3
211-103;211;103;200;OK;3117.1;520.8
33-185;33;185;200;OK;4531.0;768.7
201-76;201;76;200;OK;4903.6;827.2
189-124;189;124;200;OK;5883.2;962.6
189-11;189;11;200;OK;4260.2;701.2
73-201;73;201;200;OK;5072.6;830.0
185-147;185;147;200;OK;4546.1;754.9
189-111;189;111;200;OK;3918.8;643.9
149-201;149;201;200;OK;1179.4;194.1
213-59;213;59;200;OK;3903.6;652.4
185-33;185;33;200;OK;4315.1;714.6
200-153;200;153;200;OK;2060.0;353.1
185-163;185;163;200;OK;4482.2;741.9
190-91;190;91;200;OK;2497.2;422.8
133-185;133;185;200;OK;6952.1;1158.8
26-201;26;201;200;OK;2578.3;427.0
55-213;55;213;200;OK;6303.2;1035.0
213-58;213;58;200;OK;3462.8;570.2
189-148;189;148;200;OK;3398.5;558.1
116-201;116;201;200;OK;1882.1;308.0
103-211;103;211;200;OK;3089.5;527.7
213-145;213;145;200;OK;1389.2;230.9
185-53;185;53;200;OK;5588.8;923.0
20-184;20;184;200;OK;3636.9;621.6
53-189;53;189;200;OK;6709.0;1129.4
72-213;72;213;200;OK;5266.7;903.0
155-213;155;213;200;OK;3428.8;568.8
82-201;82;201;200;OK;6936.7;1143.9
114-201;114;201;200;OK;4476.6;732.5
78-201;78;201;200;OK;5460.9;924.6
213-42;213;42;200;OK;6136.6;1007.7
184-69;184;69;200;OK;3199.9;523.6
189-147;189;147;200;OK;4435.1;728.2
39-189;39;189;200;OK;6623.3;1101.1
200-66;200;66;200;OK;3569.3;600.4
130-213;130;213;200;OK;2915.5;480.7
172-213;172;213;200;OK;3197.3;535.6
200-6;200;6;200;OK;701.4;130.8
147-201;147;201;200;OK;2404.9;424.2
83-185;83;185;200;OK;4019.6;666.2
45-185;45;185;200;OK;5274.0;899.9
165-213;165;213;200;OK;3046.2;508.9
185-88;185;88;200;OK;2925.9;491.3
54-189;54;189;200;OK;5942.8;994.6
138-213;138;213;200;OK;2768.1;456.5
9-213;9;213;200;OK;3100.9;511.0
200-21;200;21;200;OK;2126.6;368.1
1-201;1;201;200;OK;3681.1;612.4
157-201;157;201;200;OK;691.2;113.1
25-213;25;213;200;OK;4757.9;799.4
136-213;136;213;200;OK;7242.0;1188.6
154-213;154;213;200;OK;1831.8;327.8
189-7;189;7;200;OK;4968.8;815.3
4-201;4;201;200;OK;1837.8;391.3
19-201;19;201;200;OK;3175.7;527.6
96-189;96;189;200;OK;2779.8;458.4
201-17;201;17;200;OK;2160.4;353.5
73-211;73;211;200;OK;2465.7;451.8
201-137;201;137;200;OK;3440.6;563.0
185-42;185;42;200;OK;5787.7;979.2
161-185;161;185;200;OK;4673.8;773.3
163-185;163;185;200;OK;4320.6;715.5
53-185;53;185;200;OK;5935.3;1011.3
42-185;42;185;200;OK;6073.0;1027.0
213-172;213;172;200;OK;3198.2;561.0
213-17;213;17;200;OK;4285.6;704.8
201-123;201;123;200;OK;2512.0;411.0
76-201;76;201;200;OK;5694.0;953.2
213-119;213;119;200;OK;4196.7;717.7
200-86;200;86;200;OK;3750.5;629.7
185-143;185;143;200;OK;5110.1;844.7
200-114;200;114;200;OK;3561.8;598.8
189-5;189;5;200;OK;4844.6;806.3
171-213;171;213;200;OK;5079.4;834.7
112-184;112;184;200;OK;2648.0;433.3
185-169;185;169;200;OK;3996.9;662.5
213-155;213;155;200;OK;3344.6;560.1
80-211;80;211;200;OK;3980.9;678.1
91-185;91;185;200;OK;3847.6;642.6
148-213;148;213;200;OK;2942.9;485.1
45-201;45;201;200;OK;4237.7;703.2
46-189;46;189;200;OK;6073.4;1024.3
189-127;189;127;200;OK;6232.3;1020.2
184-13;184;13;200;OK;3981.0;651.4
59-185;59;185;200;OK;4445.8;768.8
185-57;185;57;200;OK;5890.7;981.2
213-9;213;9;200;OK;3296.3;543.0
48-213;48;213;200;OK;6325.0;1077.6
50-185;50;185;200;OK;6667.5;1131.1
200-155;200;155;200;OK;3296.4;555.4
200-14;200;14;200;OK;1250.0;208.7
76-189;76;189;200;OK;3074.3;525.2
101-185;101;185;200;OK;3125.4;519.9
21-185;21;185;200;OK;4251.9;708.3
62-185;62;185;200;OK;4240.8;702.4
185-132;185;132;200;OK;6466.8;1080.4
149-213;149;213;200;OK;837.3;140.6
200-135;200;135;200;OK;5522.0;989.8
90-189;90;189;200;OK;3385.2;553.9
44-185;44;185;200;OK;5494.4;961.9
57-185;57;185;200;OK;5762.2;987.3
168-201;168;201;200;OK;947.0;155.0
92-213;92;213;200;OK;4118.9;677.6
147-184;147;184;200;OK;4387.7;751.8
139-184;139;184;200;OK;5943.0;975.6
7-185;7;185;200;OK;3935.9;652.5
137-213;137;213;200;OK;1880.2;311.2
117-189;117;189;200;OK;5952.6;974.0
116-185;116;185;200;OK;6029.8;995.2
185-25;185;25;200;OK;4843.5;818.4
59-184;59;184;200;OK;3988.8;685.5
185-125;185;125;200;OK;5679.3;937.8
185-84;185;84;200;OK;5162.9;853.3
213-163;213;163;200;OK;2605.5;429.9
201-138;201;138;200;OK;3696.7;604.9
169-201;169;201;200;OK;1987.3;325.2
189-201;189;201;200;OK;5677.5;929.0
129-185;129;185;200;OK;6750.5;1128.3
189-145;189;145;200;OK;4714.3;771.4
213-138;213;138;200;OK;2223.9;384.2
213-13;213;13;200;OK;3673.2;604.6
189-154;189;154;200;OK;4317.8;714.4
201-167;201;167;200;OK;1846.3;322.5
213-137;213;137;200;OK;1853.2;323.6
201-19;201;19;200;OK;2697.5;449.4
213-2;213;2;200;OK;4904.2;807.0
211-86;211;86;200;OK;2448.8;411.4
211-173;211;173;200;OK;4784.8;808.7
213-37;213;37;200;OK;5144.1;885.1
77-185;77;185;200;OK;2655.1;443.0
184-126;184;126;200;OK;4845.6;792.9
201-65;201;65;200;OK;3721.9;609.0
9-201;9;201;200;OK;2371.4;388.0
185-39;185;39;200;OK;5575.4;959.0
79-201;79;201;200;OK;6011.9;1022.0
200-71;200;71;200;OK;3681.5;618.4
169-185;169;185;200;OK;3923.2;650.5
213-154;213;154;200;OK;2035.3;344.5
128-201;128;201;200;OK;5372.5;935.7
185-8;185;8;200;OK;3849.0;639.1
189-95;189;95;200;OK;3482.4;589.4
49-201;49;201;200;OK;4243.1;712.1
213-123;213;123;200;OK;4301.3;707.4
185-77;185;77;200;OK;2705.2;451.2
213-48;213;48;200;OK;5908.5;1079.5
213-159;213;159;200;OK;2963.5;499.6
184-95;184;95;200;OK;1934.2;336.1
185-1;185;1;200;OK;4515.1;749.5
75-184;75;184;200;OK;2008.5;328.7
213-149;213;149;200;OK;1223.1;203.7
189-97;189;97;200;OK;3702.2;605.8
213-152;213;152;200;OK;2637.1;436.5
185-96;185;96;200;OK;2086.0;358.2
185-5;185;5;200;OK;4433.2;747.5
102-201;102;201;200;OK;4069.7;676.1
185-151;185;151;200;OK;4317.8;715.0
185-17;185;17;200;OK;5141.6;849.8
185-49;185;49;200;OK;5945.1;1047.0
154-201;154;201;200;OK;2043.7;358.9
118-189;118;189;200;OK;5947.9;973.2
165-189;165;189;200;OK;3419.5;566.4
139-213;139;213;200;OK;537.6;91.6
201-111;201;111;200;OK;2532.9;414.5
141-213;141;213;200;OK;1040.9;173.9
213-134;213;134;200;OK;6795.5;1143.6
200-58;200;58;200;OK;1047.0;187.3
185-3;185;3;200;OK;4924.7;863.7
19-185;19;185;200;OK;4356.2;754.1
140-185;140;185;200;OK;6399.3;1060.8
71-185;71;185;200;OK;5013.8;834.7
168-213;168;213;200;OK;3029.7;499.3
160-201;160;201;200;OK;1006.6;168.7
156-213;156;213;200;OK;2453.8;405.1
213-51;213;51;200;OK;6851.9;1163.0
55-185;55;185;200;OK;4977.1;834.6
211-133;211;133;200;OK;2959.7;523.1
213-175;213;175;200;OK;6346.0;1042.0
127-213;127;213;200;OK;6658.1;1093.0
123-213;123;213;200;OK;4396.8;723.0
139-201;139;201;200;OK;2837.8;464.3
213-129;213;129;200;OK;6707.3;1110.4
101-184;101;184;200;OK;2660.5;435.3
73-185;73;185;200;OK;4191.4;706.1
201-189;201;189;200;OK;4771.2;780.7
143-213;143;213;200;OK;968.9;162.1
148-211;148;211;200;OK;4249.8;737.9
211-7;211;7;200;OK;904.0;158.7
185-41;185;41;200;OK;6050.6;1005.7
150-184;150;184;200;OK;5374.2;901.8
213-12;213;12;200;OK;3702.1;646.9
20-213;20;213;200;OK;4088.4;672.6
117-184;117;184;200;OK;5256.8;860.1
185-158;185;158;200;OK;4202.0;699.6
213-64;213;64;200;OK;4593.0;755.1
152-189;152;189;200;OK;3622.3;597.9
173-201;173;201;200;OK;3261.7;533.7
72-201;72;201;200;OK;4537.2;780.1
185-12;185;12;200;OK;4383.7;763.3
185-129;185;129;200;OK;5976.0;995.7
95-189;95;189;200;OK;3398.5;565.7
201-33;201;33;200;OK;3335.6;545.8
211-82;211;82;200;OK;4112.6;694.0
200-45;200;45;200;OK;3349.9;577.8
94-213;94;213;200;OK;4805.5;794.2
159-213;159;213;200;OK;2609.1;431.6
185-51;185;51;200;OK;6120.6;1048.2
108-213;108;213;200;OK;3782.8;622.6
200-73;200;73;200;OK;3603.9;605.7
67-211;67;211;200;OK;3877.1;669.0
200-44;200;44;200;OK;3109.7;559.8
200-56;200;56;200;OK;2923.2;532.2
201-134;201;134;200;OK;4670.4;792.2
184-34;184;34;200;OK;4818.5;790.0
36-184;36;184;200;OK;4788.0;841.9
49-185;49;185;200;OK;6430.7;1083.6
134-185;134;185;200;OK;6936.9;1175.2
31-201;31;201;200;OK;4374.4;719.2
66-185;66;185;200;OK;1878.7;316.3
213-141;213;141;200;OK;1235.9;222.6
161-189;161;189;200;OK;4419.0;723.1
147-185;147;185;200;OK;4881.8;843.2
213-166;213;166;200;OK;4141.8;681.3
2-185;2;185;200;OK;4814.4;799.7
113-201;113;201;200;OK;3537.0;578.7
168-185;168;185;200;OK;5079.4;839.6
156-184;156;184;200;OK;4721.2;772.5
54-201;54;201;200;OK;5044.8;847.7
201-81;201;81;200;OK;5487.1;897.8
213-156;213;156;200;OK;1718.7;284.8
185-52;185;52;200;OK;5874.8;984.1
185-136;185;136;200;OK;6662.3;1098.7
7-189;7;189;200;OK;4338.0;709.8
69-201;69;201;200;OK;4217.3;690.1
200-157;200;157;200;OK;1370.5;240.3
67-201;67;201;200;OK;5844.8;956.4
10-189;10;189;200;OK;6188.1;1019.9
189-16;189;16;200;OK;5241.6;857.7
190-139;190;139;200;OK;3879.0;639.0
149-189;149;189;200;OK;5458.4;894.2
90-201;90;201;200;OK;4222.8;691.0
200-172;200;172;200;OK;4539.9;758.9
60-185;60;185;200;OK;4847.5;812.6
200-46;200;46;200;OK;3523.5;616.0
200-57;200;57;200;OK;3737.7;671.3
37-201;37;201;200;OK;3692.8;644.9
52-185;52;185;200;OK;6214.1;1074.7
200-26;200;26;200;OK;1619.0;271.7
184-89;184;89;200;OK;3015.5;493.4
185-66;185;66;200;OK;1787.2;305.3
185-82;185;82;200;OK;3877.8;651.9
54-185;54;185;200;OK;5169.2;876.6
149-185;149;185;200;OK;5462.4;903.4
201-53;201;53;200;OK;4609.3;754.2
3-185;3;185;200;OK;4946.7;817.9
10-201;10;201;200;OK;3289.7;551.2
129-213;129;213;200;OK;7355.6;1222.4
84-213;84;213;200;OK;5915.8;971.6
200-201;200;201;200;OK;1329.1;219.1
185-11;185;11;200;OK;3320.4;556.0
38-185;38;185;200;OK;5007.2;889.2
189-53;189;53;200;OK;6528.6;1068.3
156-189;156;189;200;OK;5174.2;846.6
213-139;213;139;200;OK;536.2;108.1
201-59;201;59;200;OK;2019.9;340.5
189-185;189;185;200;OK;1699.0;286.9
213-148;213;148;200;OK;3186.6;526.4
101-201;101;201;200;OK;4105.2;671.7
184-98;184;98;200;OK;2419.9;408.1
201-135;201;135;200;OK;6157.3;1064.1
185-91;185;91;200;OK;3800.1;644.5
185-6;185;6;200;OK;4144.8;686.7
90-185;90;185;200;OK;2489.6;415.9
175-213;175;213;200;OK;6007.0;994.2
60-184;60;184;200;OK;4382.7;728.0
1-213;1;213;200;OK;4978.2;820.3
135-185;135;185;200;OK;7671.4;1317.4
3-213;3;213;200;OK;4511.7;741.8
134-189;134;189;200;OK;7710.6;1293.3
185-175;185;175;200;OK;6348.2;1054.4
189-89;189;89;200;OK;4702.9;769.9
185-46;185;46;200;OK;5210.5;861.1
80-185;80;185;200;OK;3584.6;599.6
201-64;201;64;200;OK;2942.3;481.4
213-46;213;46;200;OK;5941.7;975.8
48-189;48;189;200;OK;6564.3;1170.9
118-213;118;213;200;OK;3528.0;580.9
14-201;14;201;200;OK;1839.5;324.4
201-73;201;73;200;OK;3986.9;652.4
189-152;189;152;200;OK;3639.2;595.5
200-102;200;102;200;OK;2837.3;490.5
189-142;189;142;200;OK;5161.6;846.6
107-201;107;201;200;OK;3921.7;641.7
174-185;174;185;200;OK;5999.9;1132.9
211-175;211;175;200;OK;2591.7;446.4
200-158;200;158;200;OK;1862.3;335.4
185-29;185;29;200;OK;4962.8;864.0
201-74;201;74;200;OK;4014.4;659.8
31-189;31;189;200;OK;5484.6;898.9
213-62;213;62;200;OK;4149.4;682.6
200-161;200;161;200;OK;1109.8;199.1
213-75;213;75;200;OK;6100.9;1001.9
145-213;145;213;200;OK;1263.6;210.4
185-113;185;113;200;OK;3191.5;533.0
110-185;110;185;200;OK;2899.5;483.0
89-201;89;201;200;OK;6857.3;1146.2
184-59;184;59;200;OK;3797.0;636.5
213-117;213;117;200;OK;3504.9;577.1
29-189;29;189;200;OK;6067.7;1002.7
17-213;17;213;200;OK;4079.7;671.2
185-134;185;134;200;OK;6314.7;1041.8
201-14;201;14;200;OK;2128.1;350.8
157-213;157;213;200;OK;1420.7;236.1
38-213;38;213;200;OK;5184.5;913.3
84-201;84;201;200;OK;5186.4;848.6
200-145;200;145;200;OK;2541.9;431.9
213-44;213;44;200;OK;5334.3;932.0
44-213;44;213;200;OK;5734.3;950.1
200-59;200;59;200;OK;1319.5;241.9
37-213;37;213;200;OK;5157.8;883.0
30-184;30;184;200;OK;3334.4;545.6
58-213;58;213;200;OK;3319.1;546.7
3-211;3;211;200;OK;573.2;116.0
138-201;138;201;200;OK;3874.9;634.0
184-169;184;169;200;OK;3448.6;564.3
213-171;213;171;200;OK;5241.4;861.2
213-16;213;16;200;OK;3974.1;653.9
213-14;213;14;200;OK;4119.8;680.3
185-99;185;99;200;OK;3443.4;572.0
135-189;135;189;200;OK;8445.1;1435.5
201-103;201;103;200;OK;3522.1;576.3
185-62;185;62;200;OK;3863.5;640.7
157-185;157;185;200;OK;4829.7;798.8
155-185;155;185;200;OK;3034.2;510.2
184-164;184;164;200;OK;3354.7;548.9
132-185;132;185;200;OK;6584.7;1103.2
36-185;36;185;200;OK;5252.9;926.5
14-213;14;213;200;OK;3922.2;668.7
213-6;213;6;200;OK;3288.7;541.7
185-44;185;44;200;OK;4921.2;869.3
213-55;213;55;200;OK;6502.1;1067.5
200-16;200;16;200;OK;970.9;160.5
185-98;185;98;200;OK;2968.2;506.3
213-1;213;1;200;OK;4917.7;810.5
200-13;200;13;200;OK;669.9;111.3
