_id,index1,meteo_date,datetime,year,month,day,weekday_int,weekday_str,meteo_tmed,meteo_prec,meteo_tmin,meteo_tmax,meteo_dir,meteo_velmedia,meteo_racha,meteo_presMax,meteo_presMin
13066,"(2017, 9, 30)",30/09/2017,20170930,2017,9,30,6,Saturday,22.2,0.0,17.0,27.4,4.0,1.1,8.9,944.1,940.6
11662,"(2017, 10, 1)",01/10/2017,20171001,2017,10,1,7,Sunday,21.7,0.0,17.4,26.0,5.0,0.8,6.7,946.4,942.6
14784,"(2017, 10, 2)",02/10/2017,20171002,2017,10,2,1,Monday,21.8,0.0,16.2,27.5,9.0,1.1,5.0,948.0,945.0
16112,"(2017, 10, 3)",03/10/2017,20171003,2017,10,3,2,Tuesday,23.4,0.0,17.5,29.4,5.0,0.8,8.3,945.7,942.2
16262,"(2017, 10, 4)",04/10/2017,20171004,2017,10,4,3,Wednesday,23.0,0.0,17.8,28.2,4.0,1.1,6.9,947.7,944.5
16797,"(2017, 10, 5)",05/10/2017,20171005,2017,10,5,4,Thursday,23.2,0.0,17.4,29.0,2.0,0.8,6.9,947.3,942.9
16470,"(2017, 10, 6)",06/10/2017,20171006,2017,10,6,5,Friday,23.0,0.0,17.0,29.0,4.0,1.9,11.7,944.7,942.0
13295,"(2017, 10, 7)",07/10/2017,20171007,2017,10,7,6,Saturday,19.4,0.0,13.3,25.5,4.0,1.4,8.1,945.6,941.8
11966,"(2017, 10, 8)",08/10/2017,20171008,2017,10,8,7,Sunday,19.7,0.0,13.9,25.5,4.0,0.6,5.0,945.1,942.0
14668,"(2017, 10, 9)",09/10/2017,20171009,2017,10,9,1,Monday,20.2,0.0,13.6,26.8,99.0,1.4,5.8,945.1,941.9
15233,"(2017, 10, 10)",10/10/2017,20171010,2017,10,10,2,Tuesday,20.0,0.0,13.4,26.6,5.0,1.1,7.5,944.8,942.1
15821,"(2017, 10, 11)",11/10/2017,20171011,2017,10,11,3,Wednesday,19.8,0.0,12.9,26.6,22.0,1.1,5.8,946.5,943.3
12083,"(2017, 10, 12)",12/10/2017,20171012,2017,10,12,4,Thursday,20.3,0.0,13.6,27.0,4.0,0.6,5.3,948.4,945.6
13139,"(2017, 10, 13)",13/10/2017,20171013,2017,10,13,5,Friday,21.8,0.0,15.7,28.0,26.0,1.1,6.7,949.0,946.2
11129,"(2017, 10, 14)",14/10/2017,20171014,2017,10,14,6,Saturday,20.5,0.0,14.5,26.5,20.0,1.1,4.7,949.7,946.2
10689,"(2017, 10, 15)",15/10/2017,20171015,2017,10,15,7,Sunday,22.0,0.0,16.8,27.1,10.0,1.1,7.2,949.6,944.7
14121,"(2017, 10, 16)",16/10/2017,20171016,2017,10,16,1,Monday,20.1,0.0,15.7,24.5,9.0,0.8,5.3,949.0,945.6
12564,"(2017, 10, 17)",17/10/2017,20171017,2017,10,17,2,Tuesday,17.3,20.1,14.3,20.3,24.0,1.4,7.8,945.7,939.8
7138,"(2017, 10, 18)",18/10/2017,20171018,2017,10,18,3,Wednesday,12.2,4.6,9.6,14.9,28.0,1.1,10.6,939.8,934.1
13321,"(2017, 10, 19)",19/10/2017,20171019,2017,10,19,4,Thursday,12.8,0.0,8.6,16.9,23.0,1.4,6.4,943.9,934.3
14599,"(2017, 10, 20)",20/10/2017,20171020,2017,10,20,5,Friday,15.1,0.0,10.4,19.8,18.0,0.8,6.1,945.5,940.1
12264,"(2017, 10, 21)",21/10/2017,20171021,2017,10,21,6,Saturday,17.0,0.0,12.3,21.8,32.0,1.1,6.7,948.3,944.9
11654,"(2017, 10, 22)",22/10/2017,20171022,2017,10,22,7,Sunday,14.4,0.0,10.8,17.9,4.0,0.8,6.4,950.5,947.3
13360,"(2017, 10, 23)",23/10/2017,20171023,2017,10,23,1,Monday,14.8,0.0,9.0,20.5,3.0,0.6,6.1,948.9,947.0
14636,"(2017, 10, 24)",24/10/2017,20171024,2017,10,24,2,Tuesday,17.6,0.0,11.8,23.3,3.0,0.6,5.8,948.8,946.0
15144,"(2017, 10, 25)",25/10/2017,20171025,2017,10,25,3,Wednesday,17.4,0.0,11.5,23.4,3.0,0.3,4.7,949.0,946.3
15509,"(2017, 10, 26)",26/10/2017,20171026,2017,10,26,4,Thursday,18.8,0.0,13.1,24.5,99.0,0.8,4.7,951.5,948.3
15949,"(2017, 10, 27)",27/10/2017,20171027,2017,10,27,5,Friday,20.7,0.0,14.5,26.9,4.0,3.3,11.1,952.4,949.2
12672,"(2017, 10, 28)",28/10/2017,20171028,2017,10,28,6,Saturday,17.0,0.0,12.0,22.0,4.0,1.4,6.7,949.5,946.0
11031,"(2017, 10, 29)",29/10/2017,20171029,2017,10,29,7,Sunday,15.8,0.0,10.0,21.5,99.0,0.8,8.3,947.0,942.2
14016,"(2017, 10, 30)",30/10/2017,20171030,2017,10,30,1,Monday,14.4,0.0,9.7,19.2,4.0,1.4,8.3,942.5,939.4
15278,"(2017, 10, 31)",31/10/2017,20171031,2017,10,31,2,Tuesday,14.1,0.0,9.9,18.3,2.0,1.1,8.3,944.3,941.4
12140,"(2017, 11, 1)",01/11/2017,20171101,2017,11,1,3,Wednesday,14.4,0.0,10.7,18.0,4.0,1.1,4.4,944.6,941.8
14398,"(2017, 11, 2)",02/11/2017,20171102,2017,11,2,4,Thursday,15.8,0.6,12.5,19.2,20.0,0.8,5.0,942.9,938.9
14801,"(2017, 11, 3)",03/11/2017,20171103,2017,11,3,5,Friday,15.2,3.7,11.8,18.6,17.0,0.8,6.1,938.9,935.0
9947,"(2017, 11, 4)",04/11/2017,20171104,2017,11,4,6,Saturday,12.8,0.2,11.0,14.6,20.0,0.8,6.1,939.6,934.0
9954,"(2017, 11, 5)",05/11/2017,20171105,2017,11,5,7,Sunday,12.0,0.0,9.0,14.9,6.0,1.7,7.5,946.4,939.6
12508,"(2017, 11, 6)",06/11/2017,20171106,2017,11,6,1,Monday,9.9,0.0,5.8,14.0,3.0,1.4,8.6,946.4,943.2
13718,"(2017, 11, 7)",07/11/2017,20171107,2017,11,7,2,Tuesday,9.4,0.0,4.0,14.8,3.0,0.6,5.6,943.3,941.5
13382,"(2017, 11, 8)",08/11/2017,20171108,2017,11,8,3,Wednesday,10.2,0.0,6.2,14.3,3.0,0.8,11.4,947.2,943.2
9042,"(2017, 11, 9)",09/11/2017,20171109,2017,11,9,4,Thursday,7.4,0.0,3.3,11.4,1.0,1.9,11.7,949.3,946.1
11846,"(2017, 11, 10)",10/11/2017,20171110,2017,11,10,5,Friday,9.8,0.0,3.6,16.0,1.0,2.5,11.1,951.0,949.2
10121,"(2017, 11, 11)",11/11/2017,20171111,2017,11,11,6,Saturday,11.2,0.0,5.7,16.7,4.0,0.3,4.2,950.9,947.4
9424,"(2017, 11, 12)",12/11/2017,20171112,2017,11,12,7,Sunday,10.8,0.0,5.2,16.3,34.0,0.6,4.7,947.5,942.5
11862,"(2017, 11, 13)",13/11/2017,20171113,2017,11,13,1,Monday,9.6,0.0,5.8,13.3,1.0,2.8,11.7,943.9,941.2
12423,"(2017, 11, 14)",14/11/2017,20171114,2017,11,14,2,Tuesday,8.0,0.0,2.6,13.5,4.0,0.6,6.9,943.4,940.8
12743,"(2017, 11, 15)",15/11/2017,20171115,2017,11,15,3,Wednesday,9.1,0.0,4.6,13.6,4.0,0.6,3.6,943.4,941.6
13205,"(2017, 11, 16)",16/11/2017,20171116,2017,11,16,4,Thursday,10.2,0.0,3.4,17.0,99.0,0.6,2.5,943.8,941.8
13643,"(2017, 11, 17)",17/11/2017,20171117,2017,11,17,5,Friday,11.0,0.0,5.5,16.5,4.0,0.6,3.1,944.2,941.3
11149,"(2017, 11, 18)",18/11/2017,20171118,2017,11,18,6,Saturday,12.4,0.0,7.2,17.5,9.0,0.8,5.8,943.4,941.8
9677,"(2017, 11, 19)",19/11/2017,20171119,2017,11,19,7,Sunday,10.3,0.0,5.0,15.6,5.0,0.3,5.0,944.7,943.0
12175,"(2017, 11, 20)",20/11/2017,20171120,2017,11,20,1,Monday,10.0,0.0,4.5,15.6,3.0,0.3,4.2,947.0,944.5
13141,"(2017, 11, 21)",21/11/2017,20171121,2017,11,21,2,Tuesday,9.6,0.0,4.2,15.0,9.0,0.3,2.8,946.2,942.5
13316,"(2017, 11, 22)",22/11/2017,20171122,2017,11,22,3,Wednesday,9.8,0.0,5.0,14.5,5.0,0.3,3.9,942.5,937.6
13624,"(2017, 11, 23)",23/11/2017,20171123,2017,11,23,4,Thursday,11.4,0.1,7.0,15.7,22.0,0.6,4.4,942.9,938.4
13847,"(2017, 11, 24)",24/11/2017,20171124,2017,11,24,5,Friday,13.0,0.0,10.0,16.1,24.0,0.8,6.4,944.0,942.0
10796,"(2017, 11, 25)",25/11/2017,20171125,2017,11,25,6,Saturday,12.2,0.0,7.8,16.5,4.0,1.7,9.4,947.8,941.8
8988,"(2017, 11, 26)",26/11/2017,20171126,2017,11,26,7,Sunday,7.6,0.0,3.8,11.4,3.0,1.1,8.1,952.2,947.8
11201,"(2017, 11, 27)",27/11/2017,20171127,2017,11,27,1,Monday,5.6,0.0,1.4,9.9,3.0,0.3,4.2,950.8,945.4
8083,"(2017, 11, 28)",28/11/2017,20171128,2017,11,28,2,Tuesday,5.7,4.4,3.0,8.4,14.0,0.0,2.8,945.4,933.5
12255,"(2017, 11, 29)",29/11/2017,20171129,2017,11,29,3,Wednesday,7.8,0.0,4.2,11.4,1.0,2.2,12.2,934.4,930.1
11657,"(2017, 11, 30)",30/11/2017,20171130,2017,11,30,4,Thursday,5.0,0.0,1.5,8.6,2.0,1.9,8.6,942.5,934.2
11175,"(2017, 12, 1)",01/12/2017,20171201,2017,12,1,5,Friday,5.2,0.0,1.4,9.1,34.0,2.8,13.6,944.8,938.3
7875,"(2017, 12, 2)",02/12/2017,20171202,2017,12,2,6,Saturday,3.0,0.0,-0.5,6.5,2.0,1.1,11.4,945.8,944.2
7101,"(2017, 12, 3)",03/12/2017,20171203,2017,12,3,7,Sunday,4.2,0.0,0.0,8.5,2.0,0.6,7.5,952.4,945.8
9950,"(2017, 12, 4)",04/12/2017,20171204,2017,12,4,1,Monday,4.9,0.0,0.0,9.8,99.0,0.3,5.0,956.0,952.2
10643,"(2017, 12, 5)",05/12/2017,20171205,2017,12,5,2,Tuesday,5.4,0.0,0.5,10.2,4.0,0.0,4.7,956.8,954.8
7428,"(2017, 12, 6)",06/12/2017,20171206,2017,12,6,3,Wednesday,4.1,0.0,-0.8,9.0,9.0,0.3,2.8,955.6,952.5
8424,"(2017, 12, 7)",07/12/2017,20171207,2017,12,7,4,Thursday,5.0,0.0,0.6,9.5,16.0,0.3,2.8,952.8,950.9
6360,"(2017, 12, 8)",08/12/2017,20171208,2017,12,8,5,Friday,6.8,0.0,2.5,11.2,18.0,0.0,1.9,950.9,946.5
7056,"(2017, 12, 9)",09/12/2017,20171209,2017,12,9,6,Saturday,9.0,0.0,4.7,13.2,26.0,0.3,6.4,947.2,944.5
5461,"(2017, 12, 10)",10/12/2017,20171210,2017,12,10,7,Sunday,10.1,11.9,8.7,11.5,23.0,4.2,14.4,945.6,919.6
8711,"(2017, 12, 11)",11/12/2017,20171211,2017,12,11,1,Monday,7.2,0.0,4.3,10.2,24.0,3.1,15.3,930.0,917.1
10543,"(2017, 12, 12)",12/12/2017,20171212,2017,12,12,2,Tuesday,4.6,0.0,0.5,8.7,7.0,0.6,7.8,946.5,930.0
10678,"(2017, 12, 13)",13/12/2017,20171213,2017,12,13,3,Wednesday,4.2,0.0,-0.3,8.6,24.0,0.6,6.7,950.3,943.5
11174,"(2017, 12, 14)",14/12/2017,20171214,2017,12,14,4,Thursday,7.2,0.0,3.8,10.6,99.0,1.4,10.0,944.3,937.0
11628,"(2017, 12, 15)",15/12/2017,20171215,2017,12,15,5,Friday,8.4,0.0,4.2,12.5,32.0,1.9,12.8,938.2,932.7
9373,"(2017, 12, 16)",16/12/2017,20171216,2017,12,16,6,Saturday,5.8,0.0,2.0,9.7,4.0,2.2,10.3,948.3,938.2
8249,"(2017, 12, 17)",17/12/2017,20171217,2017,12,17,7,Sunday,5.6,0.0,1.5,9.7,4.0,1.7,8.3,954.0,948.3
10161,"(2017, 12, 18)",18/12/2017,20171218,2017,12,18,1,Monday,5.4,0.0,0.4,10.4,99.0,0.0,3.6,953.3,947.3
11360,"(2017, 12, 19)",19/12/2017,20171219,2017,12,19,2,Tuesday,8.0,0.0,4.3,11.6,2.0,0.8,8.6,953.0,946.7
11732,"(2017, 12, 20)",20/12/2017,20171220,2017,12,20,3,Wednesday,6.8,0.0,1.8,11.7,36.0,1.1,5.8,954.2,951.6
11927,"(2017, 12, 21)",21/12/2017,20171221,2017,12,21,4,Thursday,7.2,0.0,3.0,11.5,36.0,1.1,6.1,958.8,953.9
11282,"(2017, 12, 22)",22/12/2017,20171222,2017,12,22,5,Friday,7.5,0.0,2.3,12.7,36.0,1.1,5.6,958.8,954.8
7918,"(2017, 12, 23)",23/12/2017,20171223,2017,12,23,6,Saturday,7.6,0.0,2.5,12.7,36.0,2.8,8.3,955.7,953.8
5166,"(2017, 12, 24)",24/12/2017,20171224,2017,12,24,7,Sunday,7.5,0.0,4.5,10.5,36.0,1.7,4.4,955.7,950.0
3004,"(2017, 12, 25)",25/12/2017,20171225,2017,12,25,1,Monday,4.0,1.9,2.4,5.6,36.0,1.1,3.9,950.0,943.0
5871,"(2017, 12, 26)",26/12/2017,20171226,2017,12,26,2,Tuesday,5.3,2.8,3.4,7.2,88.0,2.8,12.8,943.0,931.8
7211,"(2017, 12, 27)",27/12/2017,20171227,2017,12,27,3,Wednesday,8.1,0.0,5.6,10.6,88.0,5.0,12.8,935.8,928.8
8435,"(2017, 12, 28)",28/12/2017,20171228,2017,12,28,4,Thursday,10.2,0.0,6.0,14.5,99.0,2.5,11.1,939.6,934.0
8874,"(2017, 12, 29)",29/12/2017,20171229,2017,12,29,5,Friday,11.8,0.0,7.5,16.0,28.0,3.1,10.8,948.8,939.6
6942,"(2017, 12, 30)",30/12/2017,20171230,2017,12,30,6,Saturday,11.2,0.0,6.8,15.5,26.0,1.9,6.9,950.4,948.5
4822,"(2017, 12, 31)",31/12/2017,20171231,2017,12,31,7,Sunday,9.2,0.8,6.7,11.6,24.0,2.8,13.9,951.9,944.3
4542,"(2018, 1, 1)",01/01/2018,20180101,2018,1,1,1,Monday,7.6,0.0,3.6,11.6,27.0,3.1,10.0,954.3,950.7
7821,"(2018, 1, 2)",02/01/2018,20180102,2018,1,2,2,Tuesday,10.4,0.0,7.5,13.4,29.0,2.5,11.4,954.3,952.2
9266,"(2018, 1, 3)",03/01/2018,20180103,2018,1,3,3,Wednesday,10.6,0.0,7.6,13.5,22.0,1.7,8.6,955.4,952.3
9639,"(2018, 1, 4)",04/01/2018,20180104,2018,1,4,4,Thursday,10.8,0.0,7.8,13.7,99.0,2.2,7.8,953.3,943.7
6965,"(2018, 1, 5)",05/01/2018,20180105,2018,1,5,5,Friday,8.6,14.1,5.8,11.5,22.0,3.1,11.7,943.7,926.1
2117,"(2018, 1, 6)",06/01/2018,20180106,2018,1,6,6,Saturday,4.0,20.6,2.0,6.1,3.0,2.5,10.8,926.1,920.0
3231,"(2018, 1, 7)",07/01/2018,20180107,2018,1,7,7,Sunday,3.3,3.1,1.6,5.0,12.0,2.8,7.5,929.5,919.5
9205,"(2018, 1, 8)",08/01/2018,20180108,2018,1,8,1,Monday,3.8,0.0,0.7,7.0,4.0,1.4,7.2,937.8,929.3
7380,"(2018, 1, 9)",09/01/2018,20180109,2018,1,9,2,Tuesday,1.6,2.3,-1.4,4.7,19.0,1.4,4.7,941.6,937.2
8432,"(2018, 1, 10)",10/01/2018,20180110,2018,1,10,3,Wednesday,5.1,0.8,3.2,7.0,23.0,2.2,9.4,943.0,939.5
10544,"(2018, 1, 11)",11/01/2018,20180111,2018,1,11,4,Thursday,5.8,0.0,2.9,8.8,30.0,3.3,12.8,946.6,942.6
10810,"(2018, 1, 12)",12/01/2018,20180112,2018,1,12,5,Friday,3.8,0.0,-0.3,7.9,28.0,1.7,6.4,947.8,944.3
5168,"(2018, 1, 13)",13/01/2018,20180113,2018,1,13,6,Saturday,4.0,6.0,2.4,5.6,26.0,1.1,7.2,944.5,939.0
6478,"(2018, 1, 14)",14/01/2018,20180114,2018,1,14,7,Sunday,4.6,0.0,2.5,6.7,3.0,1.7,6.1,944.4,939.8
9252,"(2018, 1, 15)",15/01/2018,20180115,2018,1,15,1,Monday,4.2,0.0,0.0,8.5,22.0,1.1,6.4,949.9,944.4
10407,"(2018, 1, 16)",16/01/2018,20180116,2018,1,16,2,Tuesday,7.2,0.0,2.0,12.5,26.0,1.1,6.4,951.2,947.8
10724,"(2018, 1, 17)",17/01/2018,20180117,2018,1,17,3,Wednesday,9.0,0.0,4.8,13.2,30.0,2.2,8.6,948.8,945.9
11295,"(2018, 1, 18)",18/01/2018,20180118,2018,1,18,4,Thursday,7.8,0.0,2.7,12.8,3.0,1.4,5.3,948.4,943.1
11565,"(2018, 1, 19)",19/01/2018,20180119,2018,1,19,5,Friday,8.9,0.0,3.0,14.8,4.0,1.4,5.3,947.4,942.0
8594,"(2018, 1, 20)",20/01/2018,20180120,2018,1,20,6,Saturday,7.9,0.0,3.8,12.0,28.0,1.9,7.8,949.6,947.2
8527,"(2018, 1, 21)",21/01/2018,20180121,2018,1,21,7,Sunday,11.0,0.0,5.8,16.2,33.0,1.1,8.3,951.8,949.6
10550,"(2018, 1, 22)",22/01/2018,20180122,2018,1,22,1,Monday,9.7,0.0,5.3,14.1,99.0,0.6,5.8,951.2,948.9
11356,"(2018, 1, 23)",23/01/2018,20180123,2018,1,23,2,Tuesday,10.0,0.0,4.2,15.7,3.0,0.8,6.1,950.8,948.5
11727,"(2018, 1, 24)",24/01/2018,20180124,2018,1,24,3,Wednesday,9.1,0.0,4.7,13.5,4.0,1.4,5.0,950.1,946.5
7678,"(2018, 1, 25)",25/01/2018,20180125,2018,1,25,4,Thursday,6.8,3.5,4.6,8.9,36.0,1.9,12.8,946.8,938.5
10397,"(2018, 1, 26)",26/01/2018,20180126,2018,1,26,5,Friday,5.9,0.0,2.6,9.2,19.0,3.9,13.9,948.9,939.5
7722,"(2018, 1, 27)",27/01/2018,20180127,2018,1,27,6,Saturday,6.9,0.0,3.8,10.0,4.0,3.3,12.5,953.6,948.4
7148,"(2018, 1, 28)",28/01/2018,20180128,2018,1,28,7,Sunday,8.4,0.0,3.5,13.4,4.0,4.7,15.0,958.0,952.3
10166,"(2018, 1, 29)",29/01/2018,20180129,2018,1,29,1,Monday,9.2,0.0,5.2,13.1,2.0,1.9,6.7,957.8,952.3
10742,"(2018, 1, 30)",30/01/2018,20180130,2018,1,30,2,Tuesday,8.2,0.0,4.0,12.5,3.0,1.4,5.6,953.4,947.5
11306,"(2018, 1, 31)",31/01/2018,20180131,2018,1,31,3,Wednesday,7.6,0.0,2.5,12.6,3.0,1.1,4.2,948.9,940.1
10085,"(2018, 2, 1)",01/02/2018,20180201,2018,2,1,4,Thursday,6.6,0.1,2.3,10.8,34.0,2.8,13.3,940.1,929.5
10063,"(2018, 2, 2)",02/02/2018,20180202,2018,2,2,5,Friday,4.4,0.0,1.2,7.7,99.0,3.6,13.3,940.5,931.0
7681,"(2018, 2, 3)",03/02/2018,20180203,2018,2,3,6,Saturday,5.2,2.3,0.2,10.3,28.0,3.1,11.1,942.0,935.1
2487,"(2018, 2, 4)",04/02/2018,20180204,2018,2,4,7,Sunday,3.6,17.3,1.5,5.8,4.0,3.6,10.8,935.1,929.9
3349,"(2018, 2, 5)",05/02/2018,20180205,2018,2,5,1,Monday,1.8,14.1,0.8,2.8,6.0,3.9,9.4,930.9,927.5
8598,"(2018, 2, 6)",06/02/2018,20180206,2018,2,6,2,Tuesday,4.1,0.0,1.2,7.0,1.0,3.1,12.5,934.8,930.0
9007,"(2018, 2, 7)",07/02/2018,20180207,2018,2,7,3,Wednesday,3.0,0.0,-1.6,7.5,3.0,2.8,9.2,940.5,934.8
9283,"(2018, 2, 8)",08/02/2018,20180208,2018,2,8,4,Thursday,3.0,0.0,-1.0,7.0,5.0,2.8,8.3,942.1,939.9
9523,"(2018, 2, 9)",09/02/2018,20180209,2018,2,9,5,Friday,3.3,0.0,-1.9,8.5,1.0,1.1,10.0,944.2,941.3
7199,"(2018, 2, 10)",10/02/2018,20180210,2018,2,10,6,Saturday,5.7,0.0,2.3,9.1,2.0,2.2,10.8,944.8,942.2
7031,"(2018, 2, 11)",11/02/2018,20180211,2018,2,11,7,Sunday,7.5,0.1,0.7,14.3,28.0,3.1,11.7,944.7,940.6
9176,"(2018, 2, 12)",12/02/2018,20180212,2018,2,12,1,Monday,6.8,0.0,2.5,11.1,34.0,1.7,9.7,943.4,940.0
9689,"(2018, 2, 13)",13/02/2018,20180213,2018,2,13,2,Tuesday,4.7,0.0,-0.8,10.2,26.0,3.6,13.6,943.4,940.0
10377,"(2018, 2, 14)",14/02/2018,20180214,2018,2,14,3,Wednesday,8.2,0.0,5.8,10.5,27.0,3.1,11.4,944.7,941.0
10257,"(2018, 2, 15)",15/02/2018,20180215,2018,2,15,4,Thursday,8.4,0.0,6.0,10.9,25.0,1.4,7.2,948.5,944.7
10929,"(2018, 2, 16)",16/02/2018,20180216,2018,2,16,5,Friday,10.7,0.0,6.8,14.6,24.0,1.7,5.0,948.0,943.4
8362,"(2018, 2, 17)",17/02/2018,20180217,2018,2,17,6,Saturday,10.7,0.0,6.7,14.7,5.0,1.4,10.6,946.8,943.8
7912,"(2018, 2, 18)",18/02/2018,20180218,2018,2,18,7,Sunday,8.0,0.0,2.6,13.4,99.0,2.8,8.3,946.4,942.5
10032,"(2018, 2, 19)",19/02/2018,20180219,2018,2,19,1,Monday,10.8,0.0,6.5,15.0,3.0,2.2,10.0,943.1,940.3
11047,"(2018, 2, 20)",20/02/2018,20180220,2018,2,20,2,Tuesday,10.9,0.0,7.3,14.5,3.0,3.6,12.8,941.3,937.6
10540,"(2018, 2, 21)",21/02/2018,20180221,2018,2,21,3,Wednesday,7.6,0.0,3.2,12.0,2.0,4.2,13.9,937.6,931.6
10406,"(2018, 2, 22)",22/02/2018,20180222,2018,2,22,4,Thursday,5.4,0.0,-0.5,11.3,5.0,2.8,10.3,933.8,929.5
10775,"(2018, 2, 23)",23/02/2018,20180223,2018,2,23,5,Friday,4.3,0.0,-1.3,9.9,10.0,1.4,11.1,930.8,927.7
8186,"(2018, 2, 24)",24/02/2018,20180224,2018,2,24,6,Saturday,5.4,0.0,-0.3,11.0,17.0,1.4,5.8,931.6,928.4
7912,"(2018, 2, 25)",25/02/2018,20180225,2018,2,25,7,Sunday,6.8,0.0,0.0,13.5,23.0,1.4,5.6,935.8,931.4
10649,"(2018, 2, 26)",26/02/2018,20180226,2018,2,26,1,Monday,8.8,0.0,1.7,16.0,8.0,1.1,10.3,935.1,925.0
5467,"(2018, 2, 27)",27/02/2018,20180227,2018,2,27,2,Tuesday,3.6,19.9,1.5,5.6,4.0,1.7,11.1,927.6,924.4
4148,"(2018, 2, 28)",28/02/2018,20180228,2018,2,28,3,Wednesday,7.8,19.2,3.6,12.0,21.0,1.9,14.2,924.4,915.0
3860,"(2018, 3, 1)",01/03/2018,20180301,2018,3,1,4,Thursday,8.4,17.3,5.4,11.5,25.0,4.2,23.3,942.6691363940394,938.475342483032
4284,"(2018, 3, 2)",02/03/2018,20180302,2018,3,2,5,Friday,6.4,15.3,4.2,8.5,22.0,1.9,13.1,942.2148687138111,938.0210748028044
5621,"(2018, 3, 3)",03/03/2018,20180303,2018,3,3,6,Saturday,9.4,13.8,5.3,13.4,26.0,3.6,13.6,943.5502357661207,939.356441855114
6266,"(2018, 3, 4)",04/03/2018,20180304,2018,3,4,7,Sunday,9.2,4.9,5.4,13.0,17.0,2.5,10.6,943.3101881786928,939.1163942676857
6973,"(2018, 3, 5)",05/03/2018,20180305,2018,3,5,1,Monday,7.4,2.1,5.8,8.9,30.0,3.6,10.6,941.2834802006239,937.0896862896167
8648,"(2018, 3, 6)",06/03/2018,20180306,2018,3,6,2,Tuesday,7.4,1.0,4.2,10.7,28.0,3.1,11.9,943.1540889513484,938.9602950403413
10646,"(2018, 3, 7)",07/03/2018,20180307,2018,3,7,3,Wednesday,6.8,2.6,2.5,11.0,23.0,2.2,8.3,944.4539636504228,940.2601697394156
10661,"(2018, 3, 8)",08/03/2018,20180308,2018,3,8,4,Thursday,7.7,1.0,4.5,10.9,17.0,1.7,5.8,943.0331361139309,938.8393422029241
5529,"(2018, 3, 9)",09/03/2018,20180309,2018,3,9,5,Friday,10.5,11.9,9.4,11.6,16.0,3.1,11.1,939.9564905233348,935.7626966123275
4495,"(2018, 3, 10)",10/03/2018,20180310,2018,3,10,6,Saturday,9.7,23.7,7.5,11.9,23.0,2.8,11.9,941.3935770654953,937.1997831544884
5080,"(2018, 3, 11)",11/03/2018,20180311,2018,3,11,7,Sunday,8.2,1.1,6.0,10.5,28.0,5.0,17.5,941.8286113981572,937.6348174871499
9634,"(2018, 3, 12)",12/03/2018,20180312,2018,3,12,1,Monday,9.8,1.5,6.5,13.2,23.0,3.9,13.3,942.6375349498293,938.4437410388222
10482,"(2018, 3, 13)",13/03/2018,20180313,2018,3,13,2,Tuesday,10.3,0.3,6.6,14.0,23.0,2.2,9.2,942.9106711524157,938.7168772414087
3874,"(2018, 3, 14)",14/03/2018,20180314,2018,3,14,3,Wednesday,9.8,22.9,6.6,13.1,20.0,3.1,13.1,942.5259259608597,938.3321320498526
